text,rating 
"The hotel is very beautiful and well located. The rooms are large, tidy and functional, as are the reception and the poolside areas.  The owners, Jean-Michel and Martine, are very friendly and helpful, and are able to provide you with priceless advice for your stay in Ouarzazate. In short: highly recommended.",5.0
"Lovely big room by the pool (albeit it was too cold in Feb to actually use it unfortunately!) The room was very clean and comfortable. The owners were lovely and tried to help us as much as possible to organise things, although it would be easier if you can speak French as opposed to English. The breakfast was excellent with lots of food & variety! The property is just a little out of the main centre but only a 10 minute walk in which was very pleasant and quite easy with the owner's map. The wifi either didn't work or was quite slow in the room but we could always get access when we went over to the main house at least. For the price I also expected some free bottled water and toiletries to be available in the room but there wasn't any unfortunately. Overall this is a lovely,…",4.0
"We stayed here twice for a total of four nights.  This was an immaculate and artfully decorated villa in a central location with easy walking to restaurants and banks and the CTM bus station.  Breakfasts were generous and delicious, and presented on interesting hand crafted pottery.  Rooms were large and spacious, very nice bathrooms with great showers, and heat in the rooms.  Hosts Jean and Martine were extremely welcoming and helpful (Jean picked us up at the CTM bus terminal).  The rooms are on 2 levels around a central courtyard with a large swimming pool.  We highly recommend this as a place to stay.",5.0
"My wife, son (14) and I stayed at Dar Bergui Jan. 1-2.  We arrived by Supratours bus from Marrakesh and Jean Michel kindly picked us up at the bus stop and drove us to the riad which is up on a hillside overlooking Ouarzazate.  The owners, Jean Michel and Martine, could not have been nicer and more welcoming.  They gave us tea and homemade cookies when we arrived.  We were in a big room overlooking the pool (too cold in January to swim).  While we were there workmen were finishing work on a little waterfall as well.   It's a 10-15 minute walk to the main square.  We ate dinner both nights at Dar Bergui and the food was magnificent.  Lovely view of the Atlas Mountains from our room.",5.0
"We arrived a day early in Ouarzazate and luckily, we were referred to this riad. We were warmly welcomed and felt at home immediately. After nights of being cold in the desert, we were ecstatic that the room had heating, after all it was January. The shower was hot and wonderful and the bed/linens so comfy. The best part though was the food. A chicken tangine bathed with honey, dates and apples. The lightest fluffiest couscous. Delicious. In hindsight, the best food I ate in all of Morocco! The following morning we had the most yummy breakfast. We did not want to leave. Jean and Martine are marvellous hosts. I look forward to a return trip when we can take advantage of the beautiful pool and deck.",4.0
"We only stayed in Dar Begui one night but wished it had been longer.  The hosts are so welcoming and helpful and the place is beautiful. The rooms are very tastefully decorated with lovely furniture and ornaments and are nice and spacious.  There is a FANTASTIC pool where you can have a really good swim and you will need to -Ouarzazate gets very hot. There is also a lovely terrace to sit at dusk, with views over the mountains and the city. We did not eat here but we saw someone else having dinner and wished we had done - it looked really good, and they serve a good selection of wine etc at very reasonable prices.  We had to leave at 6.30 am so unfortunately missed breakfast but the hosts left us out some cakes and fruit and arranged a taxi for us.  Dar Begui is about a 10 minute…",5.0
We stayed at dar bergui for only one night but I wish it would have been more. The french couple are a wonderful host and helped me a lot! They offer transport from and to the airport for free. The rooms a wonderfully decorated and calm. The pool is very nice!,5.0
"Our hosts, Martine and Jean Michel, were as charming and gracious as any hosts can be. When we had trouble finding the B&B, Jean Michel drove over to lead us in. The atmosphere is relaxed and quiet. We slept late -- unusual for us. The rooms are simple, but spacious and attractive. We needed heat, and the wall unit was under our remote control and was very effective. Breakfasts are plentiful and delicious. Our dinner was classic Moroccan cuisine and was very good. The B&B is a new addition on an old building. The work is still in progress and will make this lodging even more comfortable. It's just a few kilometers to the Atlas Studios.",4.0
"My boyfriend and I booked to stay in Dar Bergui for three nights. We arranged everything via email before our trip which was very easy.  We arrived in Ouarzazate via a CMT bus and from the CMT bus station it cost about 20 dir to travel to the Riad in a petite taxi.  The riad is beautiful. There is a large courtyard which contains a swimming pool and sun loungers. Surrounding the swimming pool are the bedrooms. We had a double bedroom which was large in size and included an ensuite bathroom. Our stay was exceptionally comfortable, the hosts hospitable and the breakfast was a feast.  I would definitely recommend staying here during a visit to Ouarzazate and the surrounding areas.",5.0
"We spent just one night at Dar Bergui as we were only passing through, but it was great. We were the only guests and had the huge pool to ourselves after enjoying the view and the sunbeds for a couple of hours. The room was very spacious and tastefully decorated, the shower and bathroom were great, and there was parking right in front of the guest house on a quiet lane.  The owners were lovely and very friendly and helpful, and the food was fantastic. We had dinner and breakfast there and rolled out of the door to our car.",5.0
Staying in Kasbah El Mehdaoui was definitely one of the highlights of our trip to Morocco. Madame Najate and Mohamed were super friendly and great hosts. The dinner was the best we had in Morocco. Cannot recommend enough!,5.0
"Kasbah El Mehdaoie was a shot in the dark for us, and boy were we glad we chose to stay here! We needed a stop between Marrakech and Merzouga (for the desert) and were looking for affordable housing options. We thought staying in Skoura instead of Ouarzazate would give us at least an hour headstart to Merzouga - so we did a quick search of hotels in the area. We were deciding between El Mehdaoie and a more ""standard"" hotel along the main road. And El Mehdaoie stood out to us because we wanted to experience what it was like staying in a Kasbah (traditional Merchant house). We booked it the day of but forgot to inform the hosts that we were arriving late in the night. When we arrived, we woke the owner - she was kind and generous and invited us in - and said we will sort out all the bookings tomorrow. The room was simple but comfortable -- it had a system for both heat and air conditioning (which is a shocker for me, because i don't even have central heat/air back in the US). The bed was comfortable and I slept through the night.  The Kashah overlooks the river - we woke up to sounds of birds tweeting and the river flowing. We highly recommend walking down to and along the river at sunrise. When we returned from our walk, the hosts had prepared a whole table full of breakfast items in the Salon -- Moroccan baked eggs, breads, smoothie, coffee, moroccan tea, and more! The lady owner was a great cook, i have to say! Mohammed was kind enough to show us the rest of the place and share with us the history of the Kasbah (super interesting!). We didn't have a chance to use the pool, but the whole place is much larger than it seems on pictures of from the outside. I strongly believe this place is underrated - and highly recommend it to any travellers who are willing to take the short ride from the main road for a truly authentic Moroccan hospitality.…",5.0
The kasbah was just amazing! We arrived very late but that was no problem such a warm hospitality. The rooms are very clean and the kasbah is beautiful and still authentic. Beside that the homemade food and area are just breathtaking!   It was een bumpy ride but totally worth it ❤️ only good vibes   ,5.0
"After a bumpy drive to get there we arrived at the most beautiful spot on the river and an extremely warm welcome from the hosts. The food was hearty and very tasty, the rooms simple but clean and our short stay was really an experience; highly recommended for an off-road Kasbah experience. Make sure you go for a walk at dusk or early morning; the surrounds are magic. ",4.0
"Madame Najate and Mohamed were very welcoming and gracious hosts and make a great team together. The room was clean and comfortable and the food prepared by Madame Najate was tasty, wholesome with very generous portions. The drive to and from the village was a bit tricky due to roadworks and a detour but Mohammed was especially helpful and went out of his way to make things easier for us. Breakfast was wonderful with mostly home-produced food. Thanks to our hosts, our stay was a great introduction to Moroccan Berber culture and language which became one of the highlights of our trip to Morocco. A big thanks to you both.We love that you are very proud of your Berber heritage and culture and that you were so generous and energetic with sharing your language with us. You started something special for us and we enjoyed speaking a few words of your language for the rest of our trip. It made a big difference with meeting and connecting with Berber people in southern Morocco.…",5.0
"Dar Farhana Is a very quiet place with an excellent service. Abdul was very kind and always aware to make our stay nice and easy. The rooms were very nice, well decorated and vey clean. We also had dinner there and we enjoyed a lot. For sure, we'll go back there.",5.0
"Dar Farhana is one of the best hospitality experiences I ever had in my life, and I travel a lot. The Riad is owned by a charming family who will treat you like family, thanks Ouarda, Ibrahim and Karim!. The riad is spotlessly clean, tastefully decorated, very comfortable, peaceful and the swimming pool is sooooo beautiful and inviting. The breakfast is delicious. All my needs and requests were met with a smile and understanding, they speak French and English fluently (and probably other languages too). They also assigned their wonderful receptionist Ayoub to guide me on a memorable afternoon excursion to a desert oasis he knew well, thanks Ayoub, you are the greatest. The riad is a few minutes ride from the center. If you have a car + gps, it will be easy to find and there are a few signs to show the way as you approach the street. If you don't have a car, they will send a driver to pick you up from the town at their own expense. I will return  to this wonderful place in the future. …",5.0
"This is the most hospitable place I have ever stayed. The staff is wonderful and Ouarda is extremely helpful and accommodating. The food is fresh and they provide you with everything you need to be comfortable. I slept so well here after traveling for over one month. The garden and courtyard area is so lovely.  I was having difficulties booking my flight from here to Casablanca online, and Ouarda did everything she could to help me, including taking me into town to convert my cash and then to the airport so that I could book directly with the airline there. I am so grateful to have chosen this sweet Riad and highly recommend anyone stay here if they’re staying in Ouarzazate. These people treat you like family and are so pleasant.",5.0
"I fell in love with this place the minute I walked in. Everything was magic. Beautiful rooms, lots of terraces to choose from shade or sun, everything beautifully decorated with gorgeous textiles and many plants. The food was the best I had in all Morocco and the two charming men hosting us made our stay absolutely fantastic. Do stay in and have dinner there, breakfast was also great (no end to it!) Rooms were cool and decorated with attention to detail, very comfy beds, lots of towels, just all round great facilities. Excellent wifi everywhere. Our family loved it here.",5.0
"- Thanks Karim for his warm welcome, his kindness and his availability :  Any time he was there to respond to all our requests.   - The rooms are spacious, very clean and well heated and above all well appointed with good bedding.  - The meals were generous and absolutely delicious, we eat an authentic good Moroccan cuisine.  - Karim organized an excellent bivouac for us in the oasis of Fint, which made our trip truly unforgettable.  I strongly recommend DAR FARHANA",5.0
"Tucked away in a non descript alley, one finds this very sweet little Riad run by a really very friendly and courteous family , the swimming pool and courtyard area is very pretty.  We had dinner there one night and it was really delicious.  There are only around 6 rooms. The family help you with whatever you may require.  Members of the owners family can also help out with taxi service",5.0
"We can't stop dreaming about our time in Ouarzazate and the Dar Farhana. Our family really fell in love with this place and we will for sure be back - hopefully soon. The rooms, the pool area, the food, the owners - everything was just perfect. We had a warm welcome and a great dinner the first night. Because of that we changed our plans for the upcoming days and cancelled our accomodation in Zagora after one night. We returned to Ouarzazate to have more time at Dar Farhana and it was the best decision ever. Everybody was so nice and warm hearted, we felt like we were at home. They loved our kids, too. Thanks so much to Karim and his family for everything! Eda, Tobi, Levi and Iva",5.0
"The owners were very nice. They helped us to urgently find a doctor.  We got the home made food brought to our room, which was delicious; same for the breakfast we had on the roof top.  The room was clean and tidy but small. A nice stopover in Ouarzazate if you have a car as it is a bit far from the main street.",4.0
"We stayed here for only one night on our way to Marrakech. The hotel is distant from the city center, so for people staying longer it might not be the best option. The owner is extremely nice and welcoming. He went above and beyond to make sure our family had a nice stay. We had dinner and breakfast at the hotel and the food was great. One of the best breakfasts we had at a hotel in Morocco.",4.0
"A beautiful interior court yard, a lovely hostess, great breakfast and meals, an ok room without any particular eatures. BUT the place is in the middle of nowhere at the end of a dirt road in a densely built new neighbourhood with a lot of raw concrete. No shop, no restaurant in the surroundings, nothing within walking distance if you want to stroll outside after your arrival. One is stuck without a car. And to navigate the dark and narrow dirt lanes in a rental car after dark is no fun.",2.0
"Such a great stay!  This place can be a little hard to find but follow the signs and you’ll be just fine.  Ibrahim greeted us upon arrival with tea, coffee and cookies - much needed after a long drive.  We sat by the pool and rested a bit while Ibrahim confirmed our room.  We had hoped for dinner and were pleasantly surprised with what was an amazing meal.  Breakfast the next morning was just awesome as well.  Our room was on the main level right outside the lobby and parlor and had the potential to be pretty noisy.  But it all worked out just great - no complaints at all.  Totally recommend this place but just expect to be a bit away from the city center.",5.0
"We have spent one night at this property on April, the owner didn’t speak English very well, so we have problem to communicate with him, and the price was very expensive as for the city. Furthermore, the house is very far from the city center and difficult to find so if you don’t have a car do not come. When we want to pay by credit card they add 3% fee to total price. It was the worst experience in the south of Morocco. I don’t recommend this property at all",1.0
"The accommodation was just perfect, we only had issues to get there, since it is a bit hidden, but otherwise we couldn't recommend it more. Everything is so nice, the breakfast is good, the pool area and the small garden is great, everyone was friendly and helpful and the rooms spacious and clean. We would have loved to stay many more days!",5.0
"We were greeted by the very warm and cordial host Ibrahim upon arrival. It was dark after we'd arrived with our excellent guide, Hassan Gabsi (you can find my review of him in the Travel Forum), who had lined up the lodging on our private trip for our family of 4. As it was our 2nd night in Morocco, we didn't have a tremendous amount to base any comparison on and went in with open minds. After ambling though Ouarzazate's city streets at night, we came upon Dar Farhana and were pleasantly surprised at how absolutely clean and charming the establishment was. After stowing our baggage we toured the property before dinner. The garden area was magical and was complemented by a beautiful swimming pool. Dinner was taken in a dining room overlooking the pool. The rooms were very…",5.0
The place is very good and Ibrahim is a welcoming host. The rooms are neat and the little park with the pool is a nice refugee to relax. Dar Farhana is hard to find but worth the effort! I highly recommend starting here to explore Morocco's South!,5.0
The place is a bit hidden and the GPS does not help much. We had to resort to people on the street to show us the way. It would be interesting to place signs along the way. The facilities are very good and the staff is very helpful.,5.0
"A really great find! We booked this last minute but we couldn't have been happier with our choice! Ibrahim and all of the staff were so nice and welcoming. The place itself is just beautiful, with all the oranges growing in the courtyard and the pool. Dinner was fantastic. After our 9th day in Morocco we were expecting another tajine but the owner was thinking the same and surprised us with a seafood pastilla and it was so good, my husbands favorite dinner of the trip! Breakfast was also amazing. One of our top two of the trip with so many different options. I especially loved the honey. Always important to me is the shower and that it is warm with good pressure. I was pretty happy with this one. The wifi was also very reliable. As eluded to in my title, it is a little drive to…",5.0
"We stayed here twice, came back mostly for the amazing breakfast served on a rooftop, and lovely interior with climatic  garden. As we were here in winter, we didn't use the swimming pool, but it looked very inviting. It's a charming place, you can take a really good rest here. The owners are lovely, too. ",5.0
"Stopped by this riad for a short night.  It was absolutely perfect.  And even though its location is nit central, Ibrahim generously drove us around.  Breakfast was delicious and room lovely and comfortable. ",5.0
Brahim and his family are wonderful hosts in this little cozy Maison d'hôte. You can find a lovely garden with a swimming pool and pomegranate and clementine trees. The food was delicious! Brahim is very generous and helps organizing other locations in Marocco. He organized a Riad in Essaouira for us for a better price than online. We enjoyed it very much!,5.0
Riad owner Ibraham is absolutely wonderful.  We enjoyed out stay very much.  This has been one of the best stays we've had in Morocco.  Staff was so attentive and genuinely kind.  It is so wonderful to see such care and pride the owner puts into running his Riad.    Riad itself is beautiful on the interior with a garden. Rooms are clean and beds are very comfortable.  It has been the most peaceful and restful stay we had so far in Morocco! Thank You so much!,5.0
"Very nice place, with moroccan architecture, Ibrahim is a very warm host, he gives you all the informations needed for your trip in the area, the breakfast is tasty, was a good experience I recommend it!",5.0
"This place was so amazing, I wish we could stay longer! It's a beautiful family house that Ibrahim (the owner) has restored and decorated with excellent taste in traditional Moroccan style and with a beautiful courtyard with pomegranate trees and a swimming pool.  We had breakfast and dinner on spot which we enjoyed very much  - authentic, home made very delicious food! Ibrahim is very friendly and the general atmosphere of the place is really great - makes you feel at home immediately! It is the perfect place to stop and spend a couple of days on your way to or back from the desert. I hope I will have the chance to return",5.0
"Dar Farhana is an oasis within the oasis town of Ouarzazate. Once you find it at the end of a dusty street, it is like reaching a water source in the desert. It is simply beautiful. Every little detail inside the house is thoroughly thought through and the hosts are always there to make you feel at home. In fact Dar Farhana means “Happy house”. All rooms have air condition, which was very helpful in the heat of the summer. So was the swimming pool, just next to the stunning garden with it’s many flowers and fruits, where you can have your breakfast or just sit and relax. The roof terrace is also a great place to retreat, whether it is to sunbath or to watch the stars. I especially enjoyed the friendly and relaxed atmosphere, so representative of Southern Morocco. I couldn’t…",5.0
"We spent two nights here in April 2017, once on the way to the desert and once on the way back.  It is the perfect place to break the journey but don't use it just as a one night stop over.  Dar Farhana is the sort of place where you could easily spend a week.  Firstly, the building is beautiful.  Lots of bright and brilliant plants and lovely furnishings.  Rooms are simple but perfectly decorated. They are also spotlessly clean.  What really makes this place special though is Brahim and the other staff.  Everyone is so friendly and hospitable, we immediately felt at home here. We will definitely be visiting again on our next trip, highly recommended.",5.0
"We had a very short stay here which is a shame as it had a lovely calm atmosphere. The staff were very friendly and helpful. Comfy beds and ensuite bathroom. The room was a bit on the tight side but perfectly adequate. Generous fresh breakfast the next day was amazing. Very also able price too. Location was a bit tricky to find, but watch out for the painted signs on the corners of the buildings with arrows to help. Would definitely recommend.",5.0
"This place was a real surprise. It has a nice tranquil court yard garden and swimming pool, and the hospitality was warm and welcoming. Our dinner here was the best meal of our trip. The room was clean and the beds were comfortable. I thoroughly recommend this place to anyone looking for a charming and traditional riad experience. ",5.0
"I've been there and I found it traditional in a simple and refreshing way, I also enjoy my swim, as well as the food. The price was not much. I've never been to a place so calm and so natural better than this one. My stay at dar Farhan was the best and the calmest I ever had. I advise you to visit it.",5.0
"We had the best dinner of our week long stay in Morocco at this hotel---we had a tagine dinner with tender succulent meat.  The only does his best to put out the marhaba mat.  Also the best bountiful breakfast in Morocco with eggs, cheese, meat, breads, coffee, tea, and fresh squeezed orange juice.   Unlike other hotels they do not charge extra for water. The owner and staff did their best to make sure we felt at home.",5.0
"Staying at Dar Farhana was a relief after spending two nights in the desert! We were welcomed with mint tea and a smile and stepping into the riad, we knew we would be comfortable. It's a new hotel with pretty modern furnishings, and a lush courtyard full of plants, rose bushes and trees...and a turtle too!  The Hotel Room - Comfortable bed. Large room with air conditioning, and most importantly, very clean!!  The Food - Wow - I had had several tagines by this point (this was my fifth night in Morocco) and the tagine at Dar Farhana was the first one I loved! Great flavor and the breakfast the next morning was delicious too. I especially loved the spice-stuffed Moroccan pancakes. I wish I knew how to make these at home! The first night, we dined in the courtyard, and the next…",5.0
"We have been in Morocco for over a week as we write this review.  Dar Farhana is, without a doubt. the best of the beautiful ryads and guest houses we have enjoyed so far.    Tucked away on a quiet street, one is taken by surprise by this gem.  We were first served tea in typical Moroccan style in the lovely garden at the back of the guest house (where they will soon add a swimming pool). We were given our choice of rooms (low season) and found the bed and linens to be very comfortable with a large bathroom and wonderfully hot shower.    We had dinner in the garden and breakfast the next morning on the rooftop terrace with a view of the Atlas Mountains.  The food was a cut above, nicely seasoned and original.  The service was excellent, attentive without being overbearing.  The…",5.0
"Very comfortable beds, great food and the friendliest and most helpful staff ever. I stayed there on my way to the desert and I highly recommend Dar Farhana! I'm French but I live in Casablanca and I can honestly say that the warm welcome I have received here hasn't been matched during my two years in this country. The place is beautifully decorated, extremely clean with very nice individual bathrooms.  Vraiment un petit coin de paradis, une literie d'excellente qualité, salle de bain individuelle très propre, tout est décoré avec beaucoup de goût. une repas était extra et l'accueil vraiment très chaleureux. Quel bonheur de rencontrer des gens aussi gentils et accueillants.  J'ai passé une seule nuit dans cette maison d'hôte et je ne peux que la recommander! ",5.0
"Dar Farhana is a oasis of tranquility, a lovely place to relax in Ouarzazate. The staff is very friendly and we had a warm welcome. The food is delicious. In the morning we had breakfast outside in a cozy corner with view on the small garden. Really a nice place to stay for some days.",5.0
"Farhana's like a little paradise. The very recent hotel is beautifully decorated and very cozy. The rooms are very clean and each has a private bathroom with a nice shower. There is also a very cute small garden with orange tree. The manager is always smiling, very friendly and a great cook.",5.0
"I cannot express enough how great this hotel was - a perfect oasis in Morocco.  We were met immediately by the front of house Idris (and the beautiful dog Nelson!), making us so comfortable and just settled us in rather than worrying about check in admin; wonderful after a long drive.   After showing us to our room (gorgeous) and the grounds we were sorted with some drinks and pool time (a fantastic infinity pool!).   Throughout the stay the whole team was so attentive, nothing was too much trouble. Nothing could have epitomised this more than catching us before we drove away to help us out when our car had 1 flat tyre and a flat spare; getting extra tools and pointing us to a nearby mechanic.  I would recommend this hotel to everyone if you are travelling near Ouazazarte!",5.0
"I am so glad I stopped here on my trip. This was probably Day 5 of 10 on our trip. I was traveling with a friend and we had been non-stop moving (Casablanca/Rabat to Fes to the Sahara Desert) and this was a stop before we headed to Marrakech. It was really peaceful here, quiet, but just what we needed after a very jam packed few days. The hotel has an infinity pool, which was beautiful as you watch the sunset. It was a little too cold for me to get in, but my friend did for the Instagram.  It sounds like they are operated at least partially by solar panels, so the water took a little bit of time to warm up, which was fine by me anyways and good for the environment!  There's not a lot of dinner options nearby, so we had dinner here, which was really good! They even grow their own rosemary in their garden, which is then used to cook with.   The BEST part was the staff. We only met Christian, the owner at check-in and then we didn't see him until the end at check-out. There was another guy we interacted with the most and he was super friendly. He even recommended us a dinner spot in Marrakech (Dar Moha), which turned out great.   This is definitely not the most 'luxury' hotel in Morocco, but I thought for the price and what it had to offer, it was really good and I would definitely recommend.…",5.0
We enjoyed a quiet respite after our wonderful camel trip into the desert. The bar/restaurant wait staff were fantastic. Great service. Very friendly. And the wine selection was pretty good!     The owner Christian could have been more gratuitous. He had us fill out our own paperwork showed us our room and then never saw him till check out. He insisted the bill would be 5% more to use our credit card!   Run a business absorb the cost! We asked for a double and were given and charged for a triple. The sheets were scratchy and the doors did not open and close smoothly. A little more tlc and this place could be great.  The dinner was fantastic. Breakfast was too basic. For these prices we should have been served a hot breakfast.  If I were to advise I would say to look elsewhere.,3.0
"I want to give this hotel three stars for the following: wonderfully pleasant manager, incredible location overlooking a reservoir outside of Ouarzazate, and the Berber omelet we were served with our dinner. Yes, the rooms are a little dated, but the biggest downside for us was our encounter with a man we presume to be the owner. We had a small cooler we traveled with so we could have a cold beer at lunch or upon arrival to our hotel if it did not serve alcohol. This man intercepted our driver when he attempted to unload it and explained that he has a liquor license and so would not permit the cooler on the premises. Fair enough—I guess—but in all my travels I cannot recall a hotel ever searching our bags or preventing us from bringing our own refreshments or snacks to our room. And he was not polite about it, which really bothered my husband. Our driver said something to the effect that it’s not such a big deal and good to have happy guests, to which the owner replied, “I don’t care what the guests or their drivers think. I only care about the booking agent!” He really said that. Maybe this is why we were the only guests there that night even though it is the high season (that, by the way, also felt weird). He was only the second person we encountered on our entire 10 days in Morroco who did not exhibit the warm, welcoming hospitality of the Morrocan people. I think there must be better options in Ouarzazate...…",3.0
"We spent one night at this property, chosen for us by our tour company.  While the owner was very gracious, our particular room was not the cleanest and the shower plumbing had severe problems. Our dinner was outstanding; breakfast was skimpy. I'm not sure what other options are in Ouarzazate but it would be worth the time to look further before stopping here.",3.0
"Coming from Erg Chebbi dunes this was an amazing place to stop for the night. A guest house on the outskirts of Ouarzazate overlooking Lake El Mansour Eddahbi and fed by the waters from River Dades, River Draa and other secondary rivers. The location was little difficult to find as it is not clearly signed posted and it is surrounded by large Villas dotted around the lake. The view from the terrace was breath-taking with infinity swimming pool overlooking the lake. It was particularly windy on the day we arrived so did not get to use the pool. We had two rooms booked and both were nicely decorated with large spacious rooms and a private little terrace, massive bed and seating area and excellent aircon. There is a fast WIFI connection both in bedrooms and outside on the terrace. Idriss manager of Les Tourmalines made our stay very comfortable and welcoming. He is an excellent, very approachable host always smiling, full of enthusiasm and radiating joy and went beyond the call of duty to ensure we had a good stay. Idriss was able to tell us a lot about the local area and answered all our questions. The owners were away in Australia and Idriss ensured that the place was impeccable. We did meet Nelson the family dog and stroked him the next morning. Nelson was keener to leave the compound and run around! We had a beautiful dinner in an outside tent but as you enter it is a very solid structure and had windows that open out to the lake. We had different food tastes and Idriss was able to satisfy all of us. The Kitchen also prepared a special meal for my vegan daughter. There is a large vine selection to make your evening special. We seemed to be the only guests that night and under the full attention of Idriss. It was quite clear Idriss loves his job and this place. Breakfast was out on the terrace and there was plentiful to eat and very nicely laid out.  This place is beautiful, and you do need a car to get here, it is about half an hour’s drive from the centre of Ouarzazate. If you need peace and quiet and let your hair down from the heat of the day, then this is the place for you.…",5.0
"A beautiful setting overlooking a huge lake. Very good staff, food and an infinity swimming pool and one of the best places to stop off. Very good food and very quiet and peaceful. The resort is just off the N10 about 20k from the town of Ouarzazate. The manager is excellent and full of local knowledge. The nearby walled town of Ouarzazate has a market which much cheaper than Marrakesh and a great place to buy saffron from. A good stopping off point if you are driving from Agadir heading to the deserts at Mouzuga. The place is owned by a French couple Damienne and Christian who have a huge friendly dog.",5.0
We only stayed here one night and it was incredible. The dinner is a set menu and was wonderful because they accommodated my wife's vegetarian preference. The hotel was so peaceful next to the lake and wish we could have stayed here longer!,5.0
"We turned up on motorbikes on a wet, dark evening with no booking and were made to feel very welcome.  The rooms were really lovely. Very clean, great aircon, comfortable beds, super bathroom. Price was 965 MAD, the dearest we’d paid anywhere so far. But the hotel definitely had extra services offered (like the pool) to justify it.  Everywhere was nicely decorated and I wish we’d arrived early enough to use the swimming pool. It was stunning with a backdrop to match! We ate in the hotel restaurant and enjoyed the set menu of soup, brochettes and ice cream. Quite pricey at 200 MAD per person, but tasted good.  And they sell BEER!!  Not that I drink it, but my OH was very happy :-) Breakfast was really good too. Served on the poolside terrace.  Hotel location was approx 20 minutes from Ouarzazate, with very little around and poor signage.  But worth the effort to find it!…",5.0
"We are a couple in our early thirties and stayed in the hotel for 2 nights as part of our honeymoon in Morocco.   The hotel was meant to close for holidays but decided to stay open just for us (they knew we were in our honeymoon) - I have never seen this in my life.   The place is absolutely charming, the views to the lake are breathtaking, the food delicious, the rooms quite big and comfy.  However, an impeccable service is what makes a hotel different, and Driss made our stay unforgettable. Thank you Driss for sharing your time and knowledge with us! and thank you so much for the wedding gifts!  If you go to Ouarzazate, stay here and you will not regret it!",5.0
"Les Tourmalines  Ouarzazate  Beautiful property  554658652  I came thru town on a motorcycle tour and what an oasis this hotel was after a long day! This is a wonderful hotel owned and run by a wonderful couple, Damienne Argueyrolles and Christian Mahé. It was a beautiful place, great food, excellent service with a spectacular pool. I highly recommend this hotel and had a great time. www. +212 661 24 95 82",5.0
"It was the best part of our trip to Morocco. Very beautiful and lovely place with an amazing view over the lake. Edris who works at the hotel made the whole experice even more special, he provided the best and most friendly service ever, and were always there to answer to our questions and give us information we needed.",5.0
"A must visit when traveling through morocco, especially when near Ouarzazate. This place is a true oasis in 'desert' like surroundings. The pool gives you the opportunity to cool down, and the view is amazing; especially with a cold beer or a nice glass of wine.  Damienne is a really kind owner and showed us his fantastic place. Driss was a true host, never stopped smiling and helped us with a lot of enthusiasm and joy. We stayed here for two days, but could have stayed easily for another week. Hopefully we will be back here sometime!",5.0
"We really enjoyed our stay at Les Tourmalines. It's a very relaxed atmosphere by the pool. Our room was large & comfy, the food was good, & the staff were excellent. We'd highly recommend Les Tourmalines for a bit of a break away from / preparation for, the sensory overload that is magnificent Morocco! 🇲🇦",5.0
"From arrival our hosts Christian & Driss could not have been more welcoming. The room was spacious & well equipped, the pool area was spotless, the water invigorating & most importantly the beer was cold. A perfect spot for a few days of relaxation during our travels through Morocco. Thank you. ",5.0
"We stopped here for one night on our way back from our night in the desert.   It is quite a way from the main town which makes it quiet and relaxing.   The pool is brilliant and seems to merge with the large lake in front, taking in all the views.  My room was on the side and was very comfortable and had everything I needed.  My cousin and I eat in the hotel and the food was very good especially the kebabs as was my beef tagine.  Breakfast in the morning was served outside on the terrace by the pool and was also very good and plenty of it.  Christian and his manager are friendly and helpful and we enjoyed our short and lovely stay there.  I would come back again if we are in this area again.   Ouarzazate is a large and busy town and Tourmalines is the place to be and chill, away…",5.0
"Cher Damienne et Christian, merci beacoup pour votra hospitalité! Brilliant location, clean rooms, friendly staff, good dinner with a beautifull view! It was a great place to spend a night during our ride with Wheels of Morocco! I can imagine to spend more nights even with my family once here. Thanks again for the hospitality! And for sure thx to Greg and Vike from Wheels of Morocco to bring me to this wonderfull place! Norbert",5.0
This the best place for cocooning in this area af Morocco!  You can relax and do a lot of exercise! Walking by the water is just a blessing! Go for it!  The rooms are good! Nothing fancy but still very comfortable. The foid is great and the staff is awesome.  ,5.0
"We have been there several times with family and friends and this is the go-to place whenever we travel in the region. We usually take our groups to Tourmalines as well and they have all loved the place so far.  It is hard to point out one single highlight. The hotel is ideally located right at the lake and offers stunning views, including the sunset over the lake in winter. The breakfast under the shade by the pool is an absolute blast. There is free wifi with actual working connection (not always the case in Morocco) and a separate lounge room with a cosy fireplace and bar for colder winter nights. Food is excellent and you have the possibility to select your meal way before dinner. The hotel serves alcohol as well and they allow pets which is again a rarity in the country. …",5.0
"As soon as you enter, we were welcomed by a vibrant and hospitable manager, Driss.  Beautiful view from the pool area, overlooking the reservoir. It was however very cold to swim in. The room was simple and the cleanliness average. The hotel is quite isolated and so there will be no dinner options unless you have a car (which we didn't). Our dinner consisted of a Berber omelette which was okay, the beef skewers were succulent and the dessert (3 flavours of ice cream) was not outstanding. Overall we would visit the place  again  for the breathtaking views and the hospitality of Driss. Thanks for making our stay enjoyable!! ",3.0
I was amazed by the excellent quality of this place!  The lake view is just is legendary. People are marvelous.  The price is very adequate regarding the quality of the stay.  The food is also very interesting.  I strongly recommend! ,5.0
